Season,Team1,Team2,Target,AvgPointsScored_Diff,AvgPointsAllowed_Diff,AvgOE_Diff,AvgDE_Diff,AvgTSP_Diff,AvgAstTORatio_Diff,AvgeFGP_Diff,AvgPossessions_Diff,AvgORP_Diff,AvgDRP_Diff,AvgStlRate_Diff,AvgBlkRate_Diff,AvgFTR_Diff,Avg3PAr_Diff,SOS_Diff,WinPct_Diff,GamesPlayed_Diff,NetRating_Diff,RecentWinPct_Diff,RecentOE_Diff,SeedNum_Diff,Elo_Diff,Rank_MOR_Diff,Rank_POM_Diff,Rank_SAG_Diff,Rank_WLK_Diff
2014,1458,1124,1,-0.2424242424242351,-3.818181818181813,1.1406972987277868,-4.599228832010397,0.024861816789749414,0.4810863636785394,0.013955568031096321,-1.0352272727272762,-0.13225737603062349,0.05850539723643777,-0.0005969219543896925,-0.03636178020661209,0.006216966110262789,0.050605850624174,0.009458835418160394,0.12121212121212122,0.0,5.739926130738155,-0.33333333333333337,-3.9527309829260844,-4.0,64.80634050456547,-18.0,-18.0,-20.0,-21.0
2018,3129,3257,0,-8.621568627450984,5.225490196078432,-10.311977380545102,8.89831123526703,-0.03594726898399925,-0.3579706549411521,-0.03609778495293825,-1.2768872549019505,0.007670815133751174,-0.04038041415064775,-0.03795519581369991,0.002053600856819396,-0.024813970431569188,0.0815048299075225,-0.1208835125110515,-0.24117647058823521,-4.0,-19.210288615812132,0.0,-3.2421047453596827,15.0,-241.76088999393232,0.0,0.0,0.0,0.0
2019,3274,3195,1,0.4479166666666714,7.747916666666669,0.4253729948879226,10.969123237252688,0.007872692588933417,-0.30000290582927036,0.001881095658909926,0.2720312499999977,0.09366319046899307,-0.043673874195820916,-0.049271773703518595,0.0029275762410590003,0.1050926371265059,-0.1993189612434057,0.12390822485218272,-0.1166666666666667,2.0,-10.543750242364752,-1.0,8.731113241566561,-9.0,-13.398788982739006,0.0,0.0,0.0,0.0
2014,3333,3292,1,2.643939393939391,6.41193181818182,2.189387764538054,7.147701288166047,0.043767923066154846,0.0004957096982703968,0.055005280049170824,1.2369199810605949,-0.02770516263656919,0.018053024168948162,-0.0428416737934869,0.06338821082351001,-0.1043632878054831,0.022632574355312685,0.020463626393796397,-0.19128787878787878,-1.0,-4.958313523627979,-0.33333333333333337,-17.436110917912757,1.0,-185.78148060137073,0.0,0.0,0.0,0.0
2004,1444,1435,0,5.366666666666674,1.2000000000000028,5.561108537453464,-0.4930318980537294,0.010058993517414905,-0.25235302397083936,0.007773438422011392,1.2500000000000142,0.0659723422295988,0.0055467543159997135,0.015085527602490614,-0.013172711193243501,0.044276450089362596,-0.05915766247297877,-0.10909148322941431,0.16666666666666674,0.0,6.054140435507179,0.4,12.65220150135876,5.0,69.955666600202,1.0,6.0,7.0,-1.0
2016,3382,3333,0,-3.34375,4.189583333333331,-6.763503402238442,3.9094251807987064,-0.009898031528796869,-0.036512531338048326,-0.01680082973552499,1.6036979166666754,-0.11919728542458921,-0.01676924314220818,0.029029065984232993,-0.030919305541460204,0.012449539552719102,0.010630403929463406,-0.04039612760922029,-0.10833333333333328,-2.0,-10.672928583037132,-1.0,-28.054750321661515,8.0,-163.03498557829698,0.0,0.0,0.0,0.0
2006,1261,1181,1,-7.74848484848485,-3.7363636363636346,-8.513169323736903,-2.125779878657795,-0.06098337248710173,-0.09628429549886985,-0.05276655625205884,-1.8039393939393875,0.1027662095997724,0.07112654605153912,-0.012828186290548799,0.015823869132325488,-0.07578141747556527,-0.1297379604353913,-0.024021304567083623,-0.1757575757575759,-3.0,-6.3873894450790925,0.15000000000000002,-3.0415597420383733,3.0,-125.12232539214233,14.0,12.0,11.0,11.0
2015,3163,3383,1,29.42424242424243,-12.45454545454546,33.688177634559054,-26.15626338172403,0.11100704828630747,1.0330531220183565,0.13535911511789794,6.088636363636354,0.1427554809081309,0.02361326551221332,0.042378391639352114,0.1112061403735469,-0.04137578072835671,-0.06019394159901803,0.10707588530021694,0.5151515151515151,0.0,59.84444101628309,0.0,17.121910257522032,-15.0,465.0755582676852,0.0,0.0,0.0,0.0
2012,3114,3174,0,-13.712701612903231,0.6572580645161281,-19.954634787929706,0.4337733658362595,-0.060363301791079016,-0.422844549187106,-0.04487758421587129,0.15325100806452951,-0.08543440226484678,-0.012444017575137023,-0.008268720098720303,-0.0025913204524178057,-0.02263026187650191,-0.0002680536650307985,-0.002803461475668678,-0.342741935483871,1.0,-20.388408153765965,0.0,-10.544747940772865,11.0,-132.3606444744239,0.0,0.0,0.0,0.0
2024,3235,3390,0,-2.841642228739005,8.848484848484851,-8.719957926011162,8.284062242617011,0.010482117441488747,-0.4437235649616371,0.014695802478878695,3.3256231671554133,-0.10002091504074062,0.013152581285184706,-0.007227952471660401,-0.032355381260084304,0.017052231353730962,0.05378023878396204,0.005978994688367489,-0.20332355816226788,-2.0,-17.004020168628188,0.0,-2.2470985296570944,5.0,-117.95159059135176,0.0,0.0,0.0,0.0
2017,3390,3308,1,3.9177489177489235,-4.729437229437238,6.721408762684419,-5.358071756277823,0.017533124385639587,0.20528740847595928,0.02333452667069813,-1.0947781385281559,0.03291288801650161,0.032533057559979595,-0.023946712259800315,0.022576610270518493,0.014850278165846775,-0.02791088332087377,0.20725499255240265,0.06277056277056281,5.0,12.079480518962258,0.0,-2.5104016978138617,-13.0,166.0377825360929,0.0,0.0,0.0,0.0
2003,1113,1272,1,1.448275862068968,3.3448275862068897,3.236790062460585,5.700441198282476,0.0214678739233769,-0.08977891451869269,0.018997252490099426,-0.7284482758620783,0.03127691600121252,4.5156626773734665e-05,-0.029425009234902294,-0.01427918189516919,0.0719374466076938,-0.11370283300347442,0.06524610376064088,-0.1724137931034483,0.0,-2.4636511358219337,-0.08333333333333337,1.3569086117504838,3.0,-92.01298501897827,-1.0,12.0,8.0,13.0
2021,1196,1439,1,1.8136645962732985,4.302277432712216,-2.2087588732091916,1.2521443450077498,0.009358487386199155,-0.5377589072750892,0.001603442049103454,3.398214285714289,0.0332010206129168,-0.08574709019489102,0.033198608093971,0.02015776339550361,0.007449801757662522,-0.0694883463554613,0.032426625052811964,-0.10559006211180122,2.0,-3.460903218216986,0.25,-3.3424057900184607,-3.0,15.817349973612636,-6.0,-13.0,-10.0,-11.0
2011,3343,3207,0,7.059523809523803,-5.445238095238096,12.965311423095017,-6.071244220001532,0.05346611486645664,0.3108943061133246,0.061378505039556,-1.6875595238095258,-0.014554211232227665,0.03606443699300643,-0.014488365838760286,0.026403507151719893,-0.04229743831154978,-0.06983367446966587,-0.143186417163902,0.19047619047619047,-2.0,19.03655564309655,0.6666666666666667,25.60763486804362,7.0,-4.126726462933902,0.0,0.0,0.0,0.0
2013,1139,1137,1,1.174242424242422,5.827651515151523,-2.066871319320029,5.579073785867919,-0.0007251037234468072,-0.5250269165010011,0.012294506453612297,2.3135653409090935,0.06480260323936798,-0.009793510860875543,0.030997225610092605,-0.030690568942228,0.01327100180625762,0.1097241231565513,0.10213126631649122,-0.08617424242424243,1.0,-7.6459451051879626,-0.19999999999999996,-7.03129557040252,-5.0,7.043573754814588,-38.0,-10.0,-28.0,-19.0
2019,3393,3200,1,17.298295454545453,13.591856060606062,6.856751437332406,4.274036955716511,0.03977655246765405,-0.02860851513370566,0.040910047522089155,12.50580018939393,0.045896082807888317,-0.09307847719770046,0.0371216723073213,0.0560360475449025,0.012795239816554699,-0.009886771393230187,0.1567244067814001,-0.007575757575757569,-1.0,2.5827144816158683,-0.33333333333333337,-4.927460308359116,-11.0,62.970464528197226,0.0,0.0,0.0,0.0
2018,1276,1437,0,-13.411764705882362,-7.352941176470573,-11.657084778650443,-3.4250386873694794,-0.060974696443153786,-0.16374417737102154,-0.05345783965563711,-4.8077205882352985,-0.0261409359053264,0.017462804591946268,-0.0025765032175358027,-0.007913585591363397,0.013342226489843012,-0.030096254103160913,-0.02933946706040902,-0.08823529411764708,0.0,-8.232046091280921,0.0,-9.870241747767082,2.0,-91.5405354063214,7.0,8.0,10.0,11.0
2018,3181,3163,0,-19.67916666666666,4.393749999999997,-19.56034063418653,11.956931983637247,-0.07448505125818061,-0.9844552723248539,-0.0759293005656484,-5.175729166666656,-0.006636737060233211,-0.04095638947784952,0.0053181238386262875,-0.00010791409199881197,0.05048330225214742,-0.016191030108319182,-0.029957351125451726,-0.2666666666666667,-2.0,-31.517272617823764,-1.0,-51.44095717983606,4.0,-224.7735960403063,0.0,0.0,0.0,0.0
2015,3268,3343,1,4.418750000000003,10.006250000000001,0.740934702926765,10.131078418778017,-0.01698013459628811,-0.10501851706499443,-0.03198143986287483,3.4876562500000006,0.06642594615175235,-0.04856566689324748,0.002801055363026897,-0.026531310704040398,0.03283947578984392,-0.02377630331464589,0.07159073504284907,-0.0625,2.0,-9.390143715851249,0.0,0.9049075003235316,-7.0,56.37706659217383,0.0,0.0,0.0,0.0
2006,1231,1361,1,-2.7609195402298923,-0.9034482758620612,-5.274073777018714,-1.656731708456789,-0.0006254257835274224,0.08466995175613767,0.014090564747161749,0.31816091954021886,-0.08322494824192173,0.050457579463565216,-0.02187783055629311,-0.010309957520291999,-0.10020117092144715,0.08802374061895146,0.08501695611623,-0.11264367816091947,-1.0,-3.617342068561924,-0.25,-14.909066818908869,-5.0,11.142627556850812,-18.0,-10.0,-37.0,-33.0
2010,1165,1396,1,10.231237322515213,8.404665314401619,9.795198934280606,8.508317652216235,0.06754942839160605,-0.08223984714856925,0.06894321977091034,3.33557302231236,-0.0065341550670864335,-0.027548859035247397,0.0325598832141874,0.016447639300643697,0.008072379329526924,0.08639383015834884,-0.08047708077733934,0.009127789046653123,-5.0,1.286881282064357,0.0,24.78133594286011,7.0,-54.37451202344414,35.0,48.0,36.0,39.0
2019,1403,1276,1,2.711397058823536,0.722426470588232,0.10989915488717372,-2.612975937655108,0.02433542285204271,-0.4602451249945443,0.016227175861706078,2.6916819852941103,0.04003105541432772,-0.023997079096617524,0.0137321827224451,0.01617260209036911,0.06885019958160582,-0.04259829370584067,-0.017965403231732457,-0.011029411764705843,-2.0,2.7228750925422958,0.16666666666666663,1.3689867194515841,1.0,-36.02548603446553,4.0,4.0,1.0,3.0
2023,3355,3439,0,6.877810361681327,3.2688172043010795,4.0873546796490245,-0.006297723389508292,0.017601274377318954,0.18491066849609838,0.018768597182123425,3.7374511241446697,0.0005826465017695903,0.03882051084399207,0.026449146246450797,0.004085354946260701,0.07970315165772279,-0.05319548806803803,-0.06612551167545022,-0.022482893450635366,2.0,4.093652403038519,0.0,24.729364084147193,8.0,-51.16245893820633,0.0,0.0,0.0,0.0
2017,3124,3257,1,13.95989304812835,-3.7335115864527637,14.20728421793956,-8.432138498363017,0.03571506088464704,0.5324176728563659,0.03758527995998551,3.123351158645278,0.0849708626269528,0.04657204281844396,-0.01575670834975129,0.06776027546559091,0.09300352915633414,-0.0949641991383734,-0.04764237893668799,0.11497326203208569,-1.0,22.63942271630259,0.08333333333333337,16.892713543367222,-3.0,77.75473756003294,0.0,0.0,0.0,0.0
2015,3106,3199,0,-15.298701298701303,4.203463203463208,-20.972934604568806,5.298188424519154,-0.06846264513939226,-0.3279094917039419,-0.08678398813326799,0.23759469696970825,-0.1064214984997115,-0.057141640852991005,-0.027835792577410104,0.011264238565722395,0.10937739452567402,0.012340538908162169,-0.13751528074663072,-0.3787878787878788,-5.0,-26.27112302908796,0.16666666666666674,-7.638985085879597,13.0,-322.421201061818,0.0,0.0,0.0,0.0
2010,1431,1139,0,5.6875,4.15625,-1.71358899070988,-1.9862309031529293,-0.015132506604767282,0.07141984598326512,0.003862548776454422,6.001953125,-0.02619128685922123,-0.027364711117707663,0.016256375854893798,0.018984563888966105,-0.0739508185177048,-0.07866813557374447,-0.012885453527591184,-0.0625,0.0,0.27264191244306346,-0.19999999999999996,-5.313419746665019,7.0,-105.082829653011,14.0,8.0,11.0,22.0
2015,1400,1139,0,-1.6231060606060623,-0.7935606060606091,-0.050080067185803046,0.7153484770631451,0.006198039690107793,0.0020674722799247647,0.00048676588833440615,-1.5838660037878682,0.021415767026819132,-0.047118045940624964,-0.037917406236023604,0.08367061746379961,-0.023105965459351063,0.05108401568860349,0.024480001402335527,-0.08143939393939392,1.0,-0.7654285442489357,0.4166666666666667,14.783484366837882,5.0,-12.2997531034639,-5.0,-3.0,1.0,2.0
2016,3407,3333,0,12.989583333333329,25.456249999999997,-3.345076437523133,16.052187584377336,-0.024988832121998872,-0.31263703387145514,-0.038891322421844066,15.638697916666672,-0.007478687895236313,-0.06680667120370976,0.044474050950629604,-0.047193466594619905,0.05397778827359517,0.009458987529724794,-0.07849656267656313,-0.275,-2.0,-19.397264021900426,0.0,-1.7566911420136364,13.0,-239.61172339012023,0.0,0.0,0.0,0.0
2021,1166,1325,1,-3.3993506493506516,-5.032467532467521,-3.339301685451673,-5.668625705779263,-0.012406221557828112,-0.16007736162911868,-0.004761825612174531,-1.0642451298701445,-0.05700590033278821,0.0006374934401396359,0.00669340040570969,0.0222129474281283,-0.029486001564762,0.05689112338697161,-0.014461735331605441,0.032467532467532534,6.0,2.329324020327592,-0.4,-15.072327738545212,-8.0,112.21136774745014,-45.0,-59.0,-88.0,-91.0
2024,3221,3234,0,-30.848484848484844,-15.199413489736067,-24.796068786767123,-5.954770559015472,-0.13935222794931823,-0.49020549542586833,-0.14159620470870043,-11.921981915933529,-0.0015277713763492962,0.005922820677604856,-0.022435542800107094,0.013072076568461495,-0.05895887082020612,-0.1531550525033683,-0.1608492368497999,-0.26588465298142716,-2.0,-18.84129822775165,0.0,-15.39342017531429,15.0,-255.31452547007507,0.0,0.0,0.0,0.0
2013,3211,3235,0,2.017137096774192,-2.9788306451612883,0.9323790195453228,-6.015231477146955,-0.05282108324297785,0.12378484376932253,-0.028120637468929288,1.3735257056451644,0.0461637134719583,-0.028160367305740786,0.0743423598860041,0.025346064509149203,-0.07340155614093419,-0.1746269039200931,-0.046284449490303414,0.10181451612903225,1.0,6.947610496692247,0.25,-7.420770206079467,7.0,52.008955710509554,0.0,0.0,0.0,0.0
2018,3443,3333,0,1.884946236559145,4.772043010752682,1.085619338885337,5.254898776860344,-0.05573887948520184,-0.2369273006475312,-0.08618173341726793,1.1257930107526732,0.0619760371975806,-0.10554409088714223,0.0880071884196177,-0.02615300053508099,0.12828447739288087,-0.10476598180294461,0.0007357454512302297,-0.02473118279569897,1.0,-4.169279437975007,0.6,13.922716335693963,5.0,-60.16800385393867,0.0,0.0,0.0,0.0
2023,1280,1338,0,-10.212121212121218,-9.484848484848484,-10.774799929097853,-10.254993302685904,-0.0681569900434491,-0.2793777105872517,-0.06284384188897169,-2.731060606060609,0.07152132078609907,-0.017551079361453836,0.05962349498981939,-0.006886919393598305,0.024844622282419904,-0.09632519879070983,0.02786894834204523,-0.030303030303030276,0.0,-0.519806626411949,0.25,-15.563046779304472,0.0,12.119577122419514,-16.0,-28.0,-6.0,-13.0
2021,1328,1211,0,-17.355384615384594,0.12461538461538169,-15.915272554556765,7.027354653238746,-0.0936504409623442,0.054371117444646844,-0.10414813376971033,-5.244346153846152,-0.01334892341532462,-0.048634395712399914,-0.0039062950574007965,0.011268807796068203,-0.07472585068669452,0.0640288975198613,0.027905078559652186,-0.4,-1.0,-22.942627207795528,-0.75,-14.428026136109764,7.0,-246.6983432572256,37.0,38.0,38.0,40.0
2015,3455,3143,0,-5.137310606060609,-11.217803030303031,4.770753193737804,-6.751042688643665,0.006473406533622605,-0.0072524424491942074,-0.002631649677048209,-8.194306344696983,0.025611733403051506,-0.0008204795027237921,0.037359929123871996,0.010239118222837698,-0.0657444265166261,0.009971156624015515,-0.12041062073413356,0.16003787878787878,1.0,11.521795882381436,0.33333333333333337,8.466665434892406,9.0,4.409570116543591,0.0,0.0,0.0,0.0
2011,3274,3328,0,3.961693548387103,-4.502016129032256,1.2987226205069788,-9.550173595008843,-0.010760798037182773,0.06989886236108434,-0.007020710206938063,3.174407762096777,0.03873495911878072,-0.04336393298929453,0.06836371538921611,0.0184536585838129,0.06995927173053579,-0.01991583035602862,-0.07649753519197544,0.21471774193548387,-1.0,10.848896215515822,0.0,-5.712240057642248,-3.0,-17.768735910974556,0.0,0.0,0.0,0.0
2012,1140,1233,1,-4.8951612903225765,-4.98185483870968,-7.716319367988518,-7.501084420007544,-0.034110502939351695,-0.31329100066804894,-0.044566996606761444,0.5423135080645238,-0.0242040867862251,0.05534590380188986,0.013858708558280197,0.0378383146194683,0.06059393878784036,0.005448934245896486,0.025658240151912814,-0.03931451612903225,-1.0,-0.21523494798098852,0.0,-22.631791738957176,0.0,63.26331962866061,-14.0,-12.0,-13.0,-1.0
2011,1326,1206,1,3.744485294117652,-1.707720588235297,6.538988465054004,-0.8881658003259219,0.022977354668671457,0.3481082183747626,0.026582837312508434,-0.5476332720588317,0.01730167323803372,0.028387373248086156,0.0055310195015638025,0.00026771006212839704,-0.014067549172523897,0.012286353935772598,0.03791750826494811,0.12867647058823517,2.0,7.42715426537994,0.5,22.15692139544032,-7.0,125.75728141486366,-45.0,-25.0,-30.0,-20.0
2021,3163,3112,0,15.468571428571437,-5.527619047619048,18.656932273824694,-9.747460210939849,0.09633748319901464,0.5417879225709831,0.11386617201671795,1.9434285714285693,0.09326187021877269,0.03199106375416394,-0.008616167222316506,0.0164712367717616,-0.030060792027864935,0.008605010936440505,-0.014742369217032869,0.1980952380952381,4.0,28.404392484764557,0.5,30.525013699826076,-2.0,202.39929767500553,0.0,0.0,0.0,0.0
2025,3257,3395,0,-5.394686907020883,9.996204933586341,-13.805339754102135,8.602892441181154,-0.06589598465169832,-1.0019558702303486,-0.07140378491450666,4.246845351043632,0.04221447870350914,-0.08580728004182125,0.0350514544889628,-0.0689954774034605,0.02977477730330952,-0.1252168344278406,0.04433190005254273,-0.23434535104364318,-3.0,-22.408232195283304,-0.5,-21.46594704970518,5.0,-25.146942527414694,0.0,0.0,0.0,0.0
2019,1345,1438,0,4.34375,11.75,-3.199470515846258,9.83033509105691,-0.025680134591796966,-0.6235036476204956,-0.025584789761749382,5.505468750000006,0.050976239375293,0.00291443108051348,0.005767313462511997,0.0027456907878832953,-0.0070189779308770794,0.0565548071498021,0.011178191303192309,-0.1875,0.0,-13.029805606903157,-0.4166666666666667,-13.155180252293036,2.0,-121.37626899479756,10.0,9.0,8.0,9.0
2017,3280,3449,1,-9.931818181818187,-7.761363636363633,-8.913495585536126,-6.922587528955802,-0.05445116191652466,-0.0887471451400701,-0.058025627822238524,-3.179853219696966,0.09967071248720016,-0.04749694406583527,0.032870216973445596,0.026808141577757204,0.006261533410262088,-0.1740447549902066,0.010542166885932902,0.035037878787878785,1.0,-1.9909080565803094,0.6666666666666666,-2.0275157760926987,-1.0,59.31358149757125,0.0,0.0,0.0,0.0
2018,3397,3333,0,3.917204301075273,6.35268817204301,-8.26912518237269,-2.301554864245233,-0.04834649384601675,-0.42493571344111447,-0.07144595137468224,9.169341397849465,0.01699634430647201,-0.006142959344250798,0.05420742823464339,-0.0326870947127465,0.17361374112702008,-0.10929506024409022,0.09566512442695108,0.007526881720430034,1.0,-5.967570318127429,0.5,-11.473083776089226,-3.0,-27.582574553568975,0.0,0.0,0.0,0.0
2018,3311,3280,0,-17.582027168234063,8.824451410658305,-28.600457684208422,9.367417162028033,-0.06927101001944208,-1.0856079461924746,-0.0814469623303945,2.7755094043887283,-0.08646968557419299,-0.05568892257966063,0.02470221172020591,-0.0275403201030058,0.0569243565141776,0.025036028499834995,-0.1128719382934294,-0.41797283176593514,-4.0,-37.967874846236455,0.33333333333333337,-2.545780420543622,15.0,-391.1486914882453,0.0,0.0,0.0,0.0
2013,1276,1433,1,-2.94852941176471,-1.856617647058826,4.254433503442272,3.5042975727400716,0.026600007670180004,0.6102673244797858,0.032270273280834094,-5.000321691176467,-0.0448661228373235,0.0457401384190943,-0.0751343946728312,-0.0124498209355643,-0.019232317202868998,-0.017310242440913615,-0.017051576354742193,0.016544117647058876,-2.0,0.7501359307021573,-0.09999999999999998,3.7435335767843725,-1.0,-27.63909040490489,-3.0,-10.0,-15.0,-11.0
2014,3200,3143,0,-3.4000000000000057,-9.704166666666666,7.248529101043843,-3.4923329921440143,0.05842535059286352,0.42888707537338533,0.07224423837224181,-8.812578124999987,-0.025948205039667993,0.01603954148106268,-0.025798688215235704,-0.007515484797923501,-0.12879683596125152,0.1272143714978654,-0.06643070110571525,0.08125000000000004,2.0,10.740862093187857,1.0,-6.475108020310685,3.0,-48.15156746737193,0.0,0.0,0.0,0.0
2022,3268,3390,0,4.294771968854278,10.094549499443836,1.1581677745199812,9.857368892113684,-0.01308424805847408,0.018910121361847887,-0.027208094167756602,3.3974555061179075,0.007077772592696763,-0.04742423171023458,0.004160809450308084,-0.049161101512277997,0.014684882002311106,-0.04731070656831993,-0.010795701349193387,-0.17908787541713,-2.0,-8.699201117593717,-1.0,-36.24441601455965,3.0,-98.27967211622945,0.0,0.0,0.0,0.0
2015,1138,1452,0,1.0625,1.4375,2.5351880920926675,2.9677861930343568,0.02833658735921496,0.09913037558524196,0.019552505670895115,-0.8128906250000085,-0.06286292184131848,0.0013593071737082463,-0.044150902204857206,0.010098021109938696,0.019641908273184683,-0.03781038811550558,-0.01325706622837719,0.0,0.0,-0.43259810094170525,0.6666666666666667,5.903014765969246,7.0,-11.770048407313652,42.0,29.0,40.0,38.0
2018,3110,3417,0,-10.720766129032256,-5.01310483870968,-12.350485548762336,-4.569965318601689,-0.004688037793988242,-0.1619753817312939,-0.015226867076973793,-2.0779107862903174,-0.16136641848803907,-0.014758680210545161,-0.029026805949910292,-0.023176931778834994,0.04301835191264497,0.040825581292922075,-0.1290478834302935,0.03830645161290325,1.0,-7.780520230160661,0.25,-21.49447223347937,11.0,-142.00177910539423,0.0,0.0,0.0,0.0
2025,3246,3243,0,-3.5830721003134727,3.7648902821316597,-7.258447954290617,3.5904659415071336,-0.03066780535691882,-0.6615958720314434,-0.04112513328934919,1.5803160919540176,-0.011268968304349536,-0.05090252695812025,-0.050755659023640196,0.012243792430142605,0.0011073632140168876,0.04937344725021631,0.002867993256021939,-0.02925809822361547,-4.0,-10.848913895797736,-0.5,-29.541042877702935,-1.0,-65.3204558052471,0.0,0.0,0.0,0.0
2025,1471,1276,0,-0.327205882352942,-8.391544117647058,6.561905095438817,-6.304814676732747,0.011162448859352025,0.9784940747689452,0.009595889334694352,-4.285363051470597,-0.09390190512637461,0.025030220303519868,0.0628223444602478,-0.017105919966115504,-0.01008162872798768,0.06816734185387513,-0.12102967960777444,0.13970588235294112,-2.0,12.86671977217155,0.4,7.8411261264371035,7.0,43.19200603329227,31.0,12.0,0.0,18.0
2013,3323,3404,1,7.571022727272734,-10.037878787878782,6.930157963246799,-16.60708330620956,0.012193870271550389,0.15032649063166859,-0.0011374908705888975,2.1643347537878697,0.17112169872262278,0.05036829595458436,0.022849603400818208,-0.004979161926182904,0.08906485080235649,-0.2279850703895674,0.07702049748038209,0.3929924242424242,-1.0,23.537241269456345,0.0,-6.603905619921036,-15.0,337.49743179845063,0.0,0.0,0.0,0.0
2007,1207,1125,1,-4.1764112903225765,-7.447580645161295,7.772546590837351,0.56170539841699,0.02551567511824404,0.17925370301055343,0.018123311461063496,-8.163256048387098,0.06778501359961692,-0.0014015258474294745,-0.0020811226318277892,0.041570885138027695,0.05083979664211691,-0.08312271751421729,0.14037842794646344,0.10282258064516125,1.0,7.2108411924203875,-0.19999999999999996,-11.70713970745848,-13.0,131.70483402336777,-125.0,-126.0,-118.0,-99.0
2013,3173,3385,1,14.713793103448268,1.6068965517241338,10.534622303738686,-6.184026537766357,0.05729328301018266,0.2771297886780434,0.06851471874526288,7.359640804597703,0.021935814711217416,0.04528270752219077,0.010052404601599493,-0.044673669804077505,-0.06877661413725011,0.12174895001443722,-0.09242470768067157,0.3310344827586208,-1.0,16.718648841505043,-0.16666666666666663,7.094943424110326,-3.0,108.18813632508568,0.0,0.0,0.0,0.0
2006,1423,1203,0,-11.308035714285708,-7.709821428571431,-6.720041690376064,-2.896694678577518,-0.0304827036485944,0.13198100853487027,-0.039221324238343624,-6.372991071428572,-0.04632585298348202,0.020578794591401772,-0.013080830395916287,-0.047643908683026696,-0.10190156593377281,0.06265203278016451,0.06271250730262734,-0.1473214285714286,4.0,-3.823347011798546,0.33333333333333337,12.98029234800174,1.0,-50.696237556225014,29.0,9.0,26.0,13.0
2017,1190,1196,0,1.3125,2.84375,-0.0070232910406673454,2.5678284796591413,0.03678423717509682,-0.05941939454057299,0.04679750061865662,1.263671875,-0.024108102307686008,0.027385133519613802,0.0117471717146376,0.0035360820794167053,0.03660283421255622,-0.008786875458352217,-0.12596273328497753,0.03125,0.0,-2.5748517706997944,0.4166666666666667,7.940710480808619,9.0,-55.28586189367843,82.0,55.0,67.0,63.0
2018,3163,3384,1,8.6875,-19.25,21.89692487143583,-16.88159748325073,0.10625056554570589,0.9677830788072319,0.11666510421788062,-7.557421875000003,0.038642778186516624,0.07321461779160754,-0.0128214314622693,0.0092794075558945,-0.012528683819823416,-0.1497166909990409,0.15826003576012004,0.28125,0.0,38.778522354686544,0.0,11.619923754803224,-15.0,407.16710212451994,0.0,0.0,0.0,0.0
2023,1361,1158,1,-8.989583333333329,-3.5511363636363598,-4.473170290365587,1.894122764334199,-0.010163598989722633,0.07181990834230145,-0.010566003552211156,-5.15481770833334,-0.03476581683945379,-0.004568697512061459,0.0032120727226356005,0.015359978411020998,0.008515964801301401,-0.12308185527616894,0.11930734060836035,-0.09659090909090917,-1.0,-6.367293054699758,-0.19999999999999996,0.7228332037780802,-7.0,60.22999653319653,-31.0,-59.0,-42.0,-37.0
2024,1129,1160,0,-5.02745098039216,-3.30980392156863,-1.7066183088186193,-0.44927879708613716,-0.034070240446424926,-0.26929436848554533,-0.034181543560950045,-3.1357843137254804,0.0154989208035608,0.00677645531424631,0.0020039987322580943,0.007242930621854805,0.010249622596451125,0.09372999704777868,0.025163528209619868,-0.03921568627450989,-4.0,-1.257339511732484,-0.46666666666666673,-11.131710586424234,0.0,7.591796537610435,24.0,13.0,0.0,23.0
2015,3397,3211,1,0.4264112903225765,-5.721774193548384,1.2262973313921606,-6.46742330508836,-0.020456157270900888,0.24774767887424554,-0.017542338110057676,-0.6824596774193452,0.015897875079684043,0.0017941791345109648,0.0021257699143873987,-0.028810493777495394,-0.020741650549610413,-0.0806577344524422,0.12351482386303503,0.06955645161290325,1.0,7.693720636480506,0.16666666666666663,2.410539019767114,-9.0,101.53804281506427,0.0,0.0,0.0,0.0
2010,1325,1207,1,0.19875222816398264,3.4376114081996434,-5.878726057190121,-0.4460821474608707,-0.05023619615074082,0.004376958619127791,-0.06903230561012458,3.805893493761147,-0.01733405826338169,-0.016248465506301546,0.0024457395695364897,-0.040604865380616396,0.034370142554629446,0.047489540952109,-0.10727892928096583,-0.10873440285204994,1.0,-5.432643909729265,0.33333333333333337,-2.4017409786292774,11.0,-114.6066196636391,94.0,89.0,101.0,82.0
2009,1328,1288,1,12.248106060606062,6.236742424242422,12.630087643951939,4.461218259002166,0.08003906319680865,0.24470653653982155,0.07962451174127516,3.3290127840909065,-0.01842230875439449,0.017185481765959132,0.0017780100743887,0.014045692793449097,0.12331622606011838,0.08431444932437199,0.1438163244458534,0.17708333333333337,-1.0,8.168869384949787,-0.6666666666666667,-9.125837492824516,-13.0,141.1319711638614,-162.0,-122.0,-135.0,-111.0
2019,3352,3257,0,-16.45060483870968,-5.534274193548384,-20.22397243595485,-5.52574471411593,-0.08886949075831757,-0.7838628462340071,-0.08762416927864802,-2.006212197580652,0.0052238062218057935,0.019801139408737622,0.025872995121146283,-0.012124415507696301,-0.007620018652231164,0.01379483534907322,-0.20268161793841233,-0.22883064516129037,-1.0,-14.69822772183892,0.13333333333333341,-14.681873371372845,15.0,-305.05087459058154,0.0,0.0,0.0,0.0
